,lat [deg],long [deg],RA [deg],dec [deg],vlos [km/s],dist [kpc],pmRA [mas/yr],pmdec [mas/yr]
10478,42.1345090547,294.709536512,185.714224444,-19.6388717384,-269.941950772,40.5632875207,-0.424171506536,-0.0203092233908
10479,48.0156807276,287.845873134,181.895599471,-13.2440827334,-210.451904299,43.2518774344,-0.34650574809,0.359657146575
10480,44.4047033973,279.523733937,175.109411586,-14.882890409,185.232366623,42.0221197255,-0.871746389026,0.755105843399
10481,48.0779847258,280.490585409,177.099169398,-11.7778702744,-218.174021472,39.662696464,-0.446392360912,0.578175790799
10482,50.4196900269,291.848211868,185.02411518,-11.4767952818,-161.835689095,38.0963844771,-0.856733280813,1.34076463265
10483,54.2341643736,294.793159621,187.416298408,-8.03167162998,131.634320431,37.9247920628,-0.895299069409,1.24544725352
10484,52.1365860768,294.775459305,187.132671626,-10.0842355649,-244.77443266,37.3408110904,-0.548309930658,0.423320100827
10485,55.4095653337,288.059076175,183.783510456,-6.19526861488,151.526562464,38.8470501376,-1.3708903951,0.501435167771
10486,57.9063240392,287.26276092,183.947394651,-3.67535888619,-221.0899953,37.9010102333,-0.791092892329,0.226926368556
10487,52.7976474216,286.895852581,182.484657007,-8.54769246304,104.037378566,38.3542178304,-1.40940797074,0.775851569339
10488,50.5544175846,288.548806323,182.954729304,-10.9344971781,162.675460287,33.7440061554,-1.40609839021,1.0572063541
10489,51.0661995007,280.735782329,178.29628862,-9.07283825984,-215.489987552,34.8129268027,-0.692888477449,1.39533386433
10490,42.8053567396,282.245740268,176.453996434,-16.9814633749,145.558631081,39.2527131439,-1.1507406455,0.858702091546
10491,43.2324260981,284.210563334,178.022581461,-17.0257849119,100.925053939,39.41798896,-0.832112793055,0.448278560613
10492,43.1979259049,279.098870614,174.349882051,-15.8534142175,154.375267302,40.5050014525,-1.19806116866,0.577889379465
10493,48.3150686124,269.828688928,170.653779521,-8.62457060981,-180.84192712,41.180540847,-0.521902321387,1.1655711904
10494,52.5540088002,272.254929777,174.049142745,-5.64761335059,127.119590303,34.2497200055,-1.70544643625,0.558702684385
10495,54.7514490421,269.871842685,173.837573286,-3.05202040034,-213.917708447,39.0267900062,-0.146818281197,0.149882947842
10496,56.6628162406,285.570254505,182.743598986,-4.64299419342,81.1570608001,39.7258498525,-1.17706694082,1.01530424164
10497,50.1182043161,271.969261345,172.763874362,-7.71552559008,-176.128108537,41.2118722018,-0.392710256929,1.25102820965
10498,43.8695074809,276.986526441,173.156725186,-14.6834642471,-202.16984352,45.0447141619,-0.896948017915,0.57950907949
10499,46.0793906119,278.66695776,175.17250689,-13.1581081148,-4.14888339214,43.7025223263,-0.573248212428,0.257954249231
10500,43.6292501944,276.674112664,172.842465543,-14.8073492927,-224.21760662,47.1509641748,-0.667596036956,0.519853083582
10501,35.3190080001,280.858090951,172.59595073,-23.2008864689,-190.141665457,48.8109350258,-0.739496017845,0.638227522939
10502,34.6568276885,284.687925947,175.601047364,-24.7296063318,145.111453431,46.1288174455,-0.887331030854,0.631522427691
10503,43.661679663,283.586057261,177.707234202,-16.5030010159,50.8848186725,44.4010740272,-0.608641903841,0.186368149907
10504,37.9223822262,280.791656266,173.566842869,-20.9448857126,165.016810209,39.5707915278,-0.991928936542,0.906360051289
10505,34.9680400442,281.217808324,172.756259387,-23.5969709018,-231.040770999,38.8461309596,0.734585403085,0.374054301243
10506,36.7655985613,280.150670016,172.598874344,-21.7701903957,-201.108559206,44.4281211382,-0.485507150406,0.323159125175
10507,37.1659206749,267.713326532,163.402300917,-17.1593121733,-176.443822968,45.3672675163,-0.669366393415,0.886722165137
10508,35.9428526337,267.020826151,162.214044332,-17.8493469898,-214.344463506,37.3895764004,-0.351101333955,0.0589170851281
10509,33.7860694349,266.023684107,160.225840364,-19.1119944536,98.9830591113,36.7019868332,-0.945178330405,0.603530599664
10510,40.2968235818,259.094588703,159.65134988,-10.8997738697,-227.321321779,32.4306045604,-0.838604144468,0.561644952805
10511,43.9558786882,260.93079789,163.025203989,-8.88153461404,-241.562267811,32.9817873437,-0.540388611126,0.644479487887
10512,41.8587077523,261.212652694,161.911012843,-10.6538748048,-135.645777562,32.4963489447,-1.68170260674,1.12115921267
10513,53.2044911133,263.326296661,169.748743782,-2.33645662369,-81.7282155041,32.6336649152,-1.6816786564,1.34162918669
10514,45.3920783792,277.711316963,174.268231206,-13.5270246053,-250.652137054,29.0773134086,-0.668746807385,1.00553707092
10515,39.7863016941,269.989548351,166.415976233,-15.9055629061,-235.645241358,31.1519271156,-0.955982212814,0.542001175489
10516,26.6030205961,280.312764171,168.321979363,-30.1559024907,111.928596602,32.6966845158,-1.30694838025,0.634439177028
10517,31.8357283499,279.262729819,169.764111277,-25.6511940466,-272.278459508,29.583186026,-0.877285839971,0.381252899958
10518,33.8566615707,281.381364178,172.451703918,-24.581303853,-271.681600662,22.5215196589,-1.90896745688,0.460342383745
10519,29.4867280509,284.610892098,173.674623731,-29.0393859272,151.480260944,22.9918296473,-2.5501715993,0.725015813655
10520,35.8309339819,283.146181337,174.700225998,-23.35447882,-212.995938183,27.6369157468,-0.98702772405,2.07999504715
10521,37.812880659,293.133112187,183.719045186,-23.4267206567,-258.909509592,29.5660249045,-1.1690202352,0.371893745093
10522,37.0811822686,288.514821334,179.623206285,-23.3934584517,195.858922364,29.6890699753,-1.84928593701,0.762443476493
10523,43.8036518957,286.354251922,179.752807349,-16.9225469653,-214.261952039,30.7355427963,-1.62815357775,1.1246455568
10524,38.6380433674,286.039278683,178.014837799,-21.5413295884,77.315396109,31.9121377827,-1.50072810021,0.521014220105
10525,34.2911702972,287.313901191,177.79048542,-25.6058521883,-256.492892737,33.0011809053,-0.45981674244,0.689433928581
10526,40.2427586952,297.941568953,188.081607704,-21.6429610467,-275.090292616,28.8293162384,-1.08783478953,0.461410374969
10527,35.4279659377,299.970277846,189.476820381,-26.1069694406,23.9332158974,30.4764820769,-2.13120076953,1.09820576635
10528,27.047907185,301.30771254,190.397975667,-33.2944645308,197.343583275,27.2183543182,-1.87104236528,0.23194450217
10529,25.1806841008,289.314239331,176.944781718,-33.5084123137,-283.673991717,28.346783378,-0.774076702499,0.671665799429
10530,23.8005265535,296.157362097,184.257065807,-35.5698300436,133.759601885,34.7102434685,-1.23120077399,0.26453897932
10531,24.9052495878,293.575047993,181.544504323,-34.4109502367,112.560867379,35.6948189352,-1.2507278413,0.226101928532
10532,27.3278293407,292.266197066,180.69471231,-32.2953851506,101.948473814,36.2430084772,0.0699973248281,1.69965654291
10533,19.1580245528,279.899737712,164.050921566,-35.544970715,-213.930870016,41.8265274537,-0.600453351029,0.181934055118
10534,26.66189726,283.500365363,171.468437882,-31.0201393459,-216.662279212,42.8749145509,-0.454461260697,0.340239849067
10535,15.9953112155,284.332329881,167.379714934,-39.0603748239,-229.85170875,42.1187675242,-0.375290734476,0.342693794582
10536,-11.104950054,315.852803985,231.279809671,-53.7435336208,269.30874007,40.3427012335,-0.783616693958,-0.112661586227
10537,-20.9624888872,329.865690936,273.39576768,-51.8076107108,125.567806638,42.6831355024,-1.19197523052,-0.296135579173
10538,-23.3673693295,332.267819576,280.157750544,-51.1929114421,147.315915717,46.7195792604,-0.952124292086,-0.302632938992
10539,-3.88876605591,341.205193749,256.278265136,-41.6683788317,123.68057526,48.8753821124,-0.888603260891,0.32936884049
10540,-1.1664225287,337.722246174,249.943758693,-42.3377243977,166.194788972,47.5892302506,-0.834170520684,0.2086083941
10541,-7.35755757899,338.839082406,258.434579343,-44.2740639334,-112.048663891,47.3833422131,-1.21117428403,0.171991294763
10542,-11.3386877127,332.397017479,257.825377027,-48.6373393338,178.44425358,44.2641374416,-0.978680526319,-0.111938421919
10543,-13.4778344976,335.668917893,264.324041469,-47.7871058764,190.656467696,53.7157532792,-0.557117845377,-0.278910319346
10544,-11.1917225994,324.04505393,246.993974258,-51.6900040238,160.99067291,57.4331542249,-0.567501191497,0.00132181555917
10545,-3.84331903949,325.31894901,238.300894304,-48.7187910172,133.061854455,59.9772313021,-0.551483702044,0.116402216794
10546,-3.12232355439,326.808929955,239.542831076,-47.9061321469,128.711285926,55.224399629,-0.747798543835,-0.216020199935
10547,-8.04186295277,324.699804643,242.994598431,-50.4871921832,159.181375987,56.5488364419,-0.549232410135,0.162202847545
10548,-2.96438976147,319.169035704,227.363922345,-50.1541806281,-108.635800604,50.5924253754,-0.818311111125,0.753458325046
10549,1.19966551224,327.522393562,235.755821189,-45.717539849,108.640544895,49.8958824632,-0.843807159883,0.234432875668
10550,-5.97219020994,320.177853815,232.66858215,-51.0786376723,197.854519458,44.6111284683,-0.918465467655,-0.195706452024
10551,-8.05138045862,328.667901468,248.520443367,-49.0895314469,-45.5452003533,43.8894370546,-1.42699213014,0.319733516869
10552,-2.65789069662,333.109098862,246.820513633,-45.1799182895,136.882506369,46.7021539753,-1.00135350578,-0.258512715741
10553,-0.343777053588,326.900291007,236.533258426,-46.6636017395,118.662747226,44.7063873286,-0.985852962309,0.493507663414
10554,3.17642996545,335.906244246,243.524458198,-41.1801777655,-147.027800648,42.2759415879,-1.30865023433,0.496034044596
10555,2.60909403848,321.829482522,226.387742977,-46.8955838823,-29.921543373,41.7773485534,-1.453909945,0.646793174153
10556,9.94183621436,326.522521722,226.89480431,-41.3884120019,162.747297246,43.6916066887,-1.06586516587,0.140224106711
10557,5.79327132229,333.167587503,238.093650871,-41.092324395,148.555230327,46.011986072,-0.854827023127,0.476339192992
10558,5.84103118126,334.793298062,239.797488882,-40.3276770773,160.657702928,47.6557465031,-0.597742006474,-0.126081024513
10559,9.57140664496,337.332091197,239.043987885,-37.0369074929,-211.938963655,50.8772712484,-0.553267399785,0.157380651772
10560,10.8157359145,334.678559864,235.347192357,-37.5722324125,-230.210290706,48.4627755029,-0.445280632846,-0.0422918116941
10561,11.301759773,338.118300673,238.336155289,-35.6341084499,117.187710316,47.4605737793,-1.06082842257,0.0140507270166
10562,14.5288775071,337.341951087,235.009867376,-34.043131224,-96.660382407,48.7968385842,-0.445414434647,-0.22074110012
10563,15.0456959789,329.122481929,226.287386699,-37.2617435282,25.7634805878,47.9609964309,-0.70287394938,-0.0689374039303
10564,13.5805851027,330.898546461,229.239054797,-37.5076900289,-222.422136412,47.6801519834,-0.527985987311,0.0713384366639
10565,10.414905923,323.424026107,222.664447609,-42.1183111365,-195.21551797,54.1619166375,-0.192557545253,0.408687427537
10566,7.82124817248,321.112323496,221.314959682,-44.3095806393,-66.2220773435,52.6807332485,-0.0333436136633,-0.126522982951
10567,3.60065438312,320.744934403,223.91419351,-46.6963458747,163.741266157,54.9861039077,-0.443982978842,0.337047522398
10568,6.07448761422,322.444490727,224.459460468,-44.9072162097,160.111561063,58.7413213178,-0.478649901431,0.164102479614
10569,9.38401975123,325.611405142,226.178615609,-42.0303836947,122.762707005,58.7175178788,-0.545105746827,0.1708347423
10570,8.66946190567,327.192705148,228.684317165,-41.8958160498,141.204637317,55.687331619,-0.556131963051,0.00011576749758
10571,12.5627021201,325.803417892,224.174127753,-40.0344193132,-235.952176821,55.7010392524,-0.556539087194,0.368710553815
10572,7.5281273667,327.180915846,229.578538297,-42.5502757869,-210.911950574,53.1956551369,-0.377672592186,0.0567064459636
10573,5.15531095488,328.574631356,233.329412286,-43.3293269099,-220.196805001,61.2799814791,-0.442213298628,0.416544788514
10574,5.86800620437,323.755540763,226.443741927,-44.6218006759,-207.729453505,60.684552277,-0.585159165243,0.324341537549
10575,0.704066805181,332.826133894,242.739614629,-43.8026873058,159.983806726,59.8218657958,-0.489289504136,0.0483420031426
10576,1.34707353613,328.075482387,236.326224758,-45.4411714173,138.120467307,64.9932786224,-0.422291353895,0.109108409935
10577,4.58462391741,336.195748488,242.442042153,-40.322866194,117.611439524,58.2516647098,-0.626682836378,0.138489745818
10578,0.628232699074,344.693812019,254.269850321,-37.6923110953,-120.827877128,56.5846750951,-0.910940651199,0.101847208447
10579,3.52747718062,342.326946631,249.303842294,-37.65173584,126.980852175,59.0664118967,-0.583931137694,0.0922250432493
10580,4.56085808282,352.672309848,256.443512249,-30.7187637412,-269.129281606,50.9876984214,-0.63225554588,0.0852672267627
10581,1.73193452796,352.852035203,259.306913122,-31.9859930775,-233.727499711,49.6962998168,-0.400531986584,-0.120667296828
10582,1.38595518598,349.647619988,257.358440863,-34.2721187151,143.180850406,49.800335716,-0.819556291644,0.221157463405
10583,2.15227063696,345.452507624,253.329841986,-36.515632715,135.96639466,49.2822067282,-0.81728299266,-0.140781832806
10584,1.40745823917,347.573810509,255.768507765,-35.5771371524,150.188935367,46.0560870846,-0.939417101472,-0.406939160322
10585,3.64121617903,348.701430226,254.415620672,-33.7798562925,182.422874112,46.6649704198,-0.851750233832,-0.225690875343
10586,7.62155459372,350.029077918,251.66401491,-30.8696436762,152.171282064,47.4818514627,-0.950196607365,-0.113338623297
10587,9.1511972392,353.848846581,253.040342348,-27.5142228487,113.172823643,46.4699891269,-1.04115310275,0.275813786033
10588,5.79648584811,352.373354228,255.066858837,-30.2892421891,150.609462585,49.4090712924,-0.810739605468,0.147230709734
10589,7.58767872221,354.812629388,255.117416396,-27.6914177881,116.743146448,49.7216046295,-0.949137564691,-0.173939968103
10590,5.54808420363,350.962384672,254.280457585,-31.3533895593,123.359778515,51.1811907636,-0.896976164996,-0.205393026892
10591,7.78352164465,343.245575952,246.063301758,-34.8980191328,-225.423779735,49.0178361427,-0.478724793246,0.185921654161
10592,8.61646742026,347.104297188,248.50239251,-32.164412509,132.497485987,46.2855705368,-1.06699351541,-0.0948455367917
10593,11.3088289594,344.923214921,244.35936868,-31.9424942059,172.005563403,46.3262293462,-0.797442739526,0.0035142499375
10594,15.4988665546,343.284122505,239.520772476,-30.3475785727,105.650622141,46.4752436394,-1.06870590544,-0.195329104305
10595,14.4361038103,351.993090624,247.142601026,-25.7498258496,-114.877034345,45.9968419598,-0.584388859261,-0.138288632845
10596,11.0572808551,352.135653085,250.13974024,-27.6066022945,-95.6878159948,43.8114207833,-1.43647261729,0.198179413091
10597,9.25764069914,348.507241564,249.025696153,-30.9431327031,-250.852725468,43.1791489252,-0.584771156254,0.122263869578
10598,8.88002285977,348.429152745,249.303893827,-31.2006023781,23.58899414,38.3261555465,-0.163151137983,0.216164641015
10599,13.2107876895,349.231460881,246.141733022,-28.2307350037,-79.9060469048,40.3795119359,-1.51749952944,0.667608492227
10600,7.87703039446,339.759045482,242.852749819,-36.7553043149,-3.34488479394,40.8900748197,0.0903112342442,0.337540189651
10601,4.95242337374,345.41224151,250.540986915,-35.1399961218,-131.865119939,42.8392514425,-1.36755380213,0.439623562945
10602,6.69315836531,341.079631201,245.150818035,-36.6949392532,180.874789159,47.0092235018,-0.670224171908,-0.051906997982
10603,-2.12159175467,340.510138702,253.63711376,-41.2993495832,-132.800553235,41.1184550948,-1.4795691793,0.311739890552
10604,0.909926933523,339.336113042,249.248003805,-40.5531329061,-185.140893335,39.9529225463,-0.997975333176,-0.163779047093
10605,4.22143234915,341.859997627,248.207331708,-37.5616161545,-85.0568839688,34.6707482847,-2.17154050854,0.0949611550527
10606,6.42823540325,340.149646208,244.544732112,-37.3379743173,-116.617803537,37.6797131879,-1.72060793222,0.499980151864
10607,1.95823719901,346.735373532,254.555677339,-35.8317730059,219.402063401,36.4399684417,-0.995980232563,-0.180571393087
10608,3.49787503373,351.470836329,256.606241163,-32.0540432717,-142.092378976,36.7618610144,-1.88383443901,0.179972915655
10609,1.00282139956,347.084082749,255.80006545,-36.0724637677,-104.904869355,38.7999131133,-1.69284469747,0.32183395695
